word,target_child_id,tbin,n
top,15436,t2,17
tossing,15436,t2,1
tots,15436,t1,2
tots,15436,t2,12
tots_tv,15436,t2,9
touch,15436,t2,1
tower,15436,t2,24
toy,15436,t2,1
toys,15436,t1,17
toys,15436,t2,56
track,15436,t2,9
tractor,15436,t1,1
tractor,15436,t2,5
train,15436,t1,13
train,15436,t2,23
tree,15436,t1,4
tree,15436,t2,3
trees,15436,t2,2
triangle,15436,t1,2
triangle,15436,t2,1
trolley,15436,t1,3
trolley,15436,t2,2
trolleys,15436,t2,1
truck,15436,t2,3
trucks,15436,t1,1
trucks,15436,t2,2
try,15436,t1,2
try,15436,t2,13
trying,15436,t2,2
tummy,15436,t1,1
tummy,15436,t2,5
tunnel,15436,t1,25
tunnel,15436,t2,20
tunnels,15436,t2,1
turn,15436,t2,33
turning,15436,t2,5
turtle,15436,t1,2
turtle,15436,t2,1
tv,15436,t2,2
twelve,15436,t2,5
twenty,15436,t2,5
twinkle,15436,t2,2
twins,15436,t2,2
twisted,15436,t2,1
two,15436,t1,15
two,15436,t2,68
u,15436,t2,2
ugh,15436,t2,1
uhoh,15436,t2,2
um,15436,t2,29
umbrella,15436,t1,1
under,15436,t1,1
under,15436,t2,6
up,15436,t1,18
up,15436,t2,159
upstairs,15436,t2,5
us,15436,t2,1
van,15436,t2,8
very,15436,t1,1
very,15436,t2,16
vet,15436,t2,3
vulture,15436,t2,1
wait,15436,t2,7
wake,15436,t2,11
walk,15436,t1,4
walking,15436,t2,4
walks,15436,t1,1
wall,15436,t2,3
want,15436,t1,15
want,15436,t2,262
warm,15436,t2,17
was,15436,t2,9
wash,15436,t2,3
wasn't,15436,t2,1
watch,15436,t2,4
watching,15436,t1,1
watching,15436,t2,3
water,15436,t1,14
water,15436,t2,35
wave,15436,t1,1
waving,15436,t1,1
way,15436,t1,1
way,15436,t2,22
we,15436,t1,3
we,15436,t2,41
we're,15436,t2,2
wee,15436,t1,33
wee,15436,t2,49
weed,15436,t2,1
weeing,15436,t2,1
weensie,15436,t2,2
well,15436,t2,1
wellies,15436,t1,2
wellies,15436,t2,2
welly,15436,t1,1
welly,15436,t2,4
went,15436,t2,10
wet,15436,t2,7
what,15436,t1,5
what,15436,t2,44
what's,15436,t1,10
what's,15436,t2,117
whee,15436,t2,1
wheel,15436,t2,3
where,15436,t1,8
where,15436,t2,65
where's,15436,t1,13
where's,15436,t2,122
whiskers,15436,t1,1
whiskers,15436,t2,1
whisper,15436,t2,3
whistled,15436,t1,1
white,15436,t1,8
white,15436,t2,29
whites,15436,t2,1
who,15436,t2,1
who's,15436,t1,28
who's,15436,t2,9
whoo,15436,t2,3
whoops,15436,t1,1
whoops,15436,t2,10
whoops_a_daisy,15436,t2,6
whose,15436,t2,2
why,15436,t2,35
wicked,15436,t2,1
wiggle,15436,t1,2
wiggle,15436,t2,3
wiggly,15436,t2,5
will,15436,t2,2
wind,15436,t2,6
window,15436,t1,5
window,15436,t2,6
windows,15436,t2,4
windy,15436,t2,4
winnie_pooh,15436,t2,4
wipe,15436,t1,2
wipe,15436,t2,1
witch,15436,t2,2
with,15436,t1,7
with,15436,t2,12
wobble,15436,t2,6
wobbly,15436,t2,5
won't,15436,t1,1
won't,15436,t2,2
woofwoof,15436,t1,1
wool,15436,t2,2
work,15436,t1,2
work,15436,t2,5
worm,15436,t2,5
would,15436,t2,1
write,15436,t2,3
writing,15436,t2,1
wrong,15436,t2,2
y,15436,t2,1
yeah,15436,t1,147
yeah,15436,t2,717
yellow,15436,t1,18
yellow,15436,t2,62
yellows,15436,t2,1
yes,15436,t1,20
yes,15436,t2,81
yet,15436,t2,2
yo,15436,t2,1
you,15436,t1,34
you,15436,t2,176
you're,15436,t2,3
you's,15436,t2,6
your,15436,t2,27
yours,15436,t1,1
yours,15436,t2,1
yoyo,15436,t2,7
zoo,15436,t2,9
a,15449,t1,16
a,15449,t2,103
achoo,15449,t2,1
ada,15449,t1,3
ada,15449,t2,27
aeroplane,15449,t2,3
afternoon,15449,t2,1
again,15449,t2,10
ah,15449,t1,13
ah,15449,t2,56
ahhah,15449,t2,1
all,15449,t1,3
all,15449,t2,7
and,15449,t1,10
and,15449,t2,57
anna,15449,t1,10
anna,15449,t2,194
anna's,15449,t2,39
another,15449,t1,3
another,15449,t2,23
are,15449,t1,1
are,15449,t2,12
arm,15449,t1,1
away,15449,t2,58
b,15449,t1,7
b,15449,t2,29
baa,15449,t1,1
baa,15449,t2,16
baba,15449,t1,106
baba,15449,t2,478
baba's,15449,t2,5
back,15449,t2,29
bad,15449,t2,1
bag,15449,t2,4
baked,15449,t2,1
ball,15449,t1,6
ball,15449,t2,5
banana,15449,t2,5
bananana,15449,t2,1
bang,15449,t2,4
bat,15449,t2,6
bath,15449,t2,4
be,15449,t1,1
beads,15449,t2,2
beans,15449,t2,2
bear,15449,t2,24
bed,15449,t2,6
bee,15449,t1,3
bee,15449,t2,7
beepbeep,15449,t2,13
beer,15449,t2,5
bees,15449,t2,3
beside,15449,t2,1
big,15449,t2,35
bike,15449,t2,1
biscuit,15449,t2,2
black,15449,t2,38
blue,15449,t2,15
boat,15449,t1,2
boat,15449,t2,4
bobby,15449,t2,17
bobby_bear,15449,t2,26
bobby_bear's,15449,t2,1
bobby_shafto,15449,t2,1
bobby's,15449,t2,1
bonfire,15449,t2,1
boo,15449,t2,67
booboo,15449,t2,4
booby,15449,t1,1
book,15449,t1,1
book,15449,t2,5
bot,15449,t2,2
bow,15449,t1,3
bowl,15449,t2,1
box,15449,t2,7
boy,15449,t2,27
bread,15449,t2,3
brick,15449,t2,68
bricks,15449,t2,3
bridge,15449,t2,2
brown,15449,t2,1
bubble,15449,t2,1
bum,15449,t2,1
bus,15449,t2,1
butterfly,15449,t2,1
button,15449,t2,1
by,15449,t1,1
bye,15449,t2,12
byebye,15449,t2,6
can,15449,t2,1
car,15449,t2,13
cat,15449,t2,6
chair,15449,t2,25
cheese,15449,t1,2
cheese,15449,t2,10
chick,15449,t2,1
chicken,15449,t2,2
chip,15449,t2,7
chips,15449,t1,1
choo,15449,t1,4
choo,15449,t2,128
choochoo,15449,t1,1
choochoo,15449,t2,4
choos,15449,t2,2
clean,15449,t2,2
clickclick,15449,t1,4
clickclick,15449,t2,4
clipclop,15449,t2,1
close,15449,t2,1
closed,15449,t2,3
clothes,15449,t2,8
cob,15449,t2,3
cold,15449,t2,5
come,15449,t1,2
come,15449,t2,5
corn,15449,t2,3
cow,15449,t2,27
crawl,15449,t2,1
cream,15449,t2,4
crow,15449,t2,2
cry,15449,t2,1
dad,15449,t2,1
dada,15449,t1,17
dada,15449,t2,125
dada's,15449,t2,2
daddy,15449,t2,3
daddy's,15449,t2,1
dance,15449,t2,4
dark,15449,t2,9
daydo,15449,t2,1
dear,15449,t1,2
dear,15449,t2,29
dee,15449,t2,12
deer,15449,t2,9
did,15449,t2,1
dinner,15449,t2,1
ditiduck,15449,t2,3
do,15449,t2,5
dock,15449,t2,2
doctor,15449,t2,11
doctor's,15449,t2,1
dodie,15449,t2,18
dodo,15449,t1,4
dog,15449,t2,1
doll,15449,t2,3
dolly,15449,t1,1
doo,15449,t1,3
door,15449,t2,10
down,15449,t1,21
down,15449,t2,199
draw,15449,t2,2
duck,15449,t2,11
duck's,15449,t2,4
dutch,15449,t2,4
e,15449,t1,3
ear,15449,t2,3
eek,15449,t2,1
eeyore,15449,t2,3
egg,15449,t2,5
eh,15449,t1,2
eh,15449,t2,2
elephant,15449,t1,3
elephant,15449,t2,2
em,15449,t2,6
enough,15449,t1,1
er,15449,t2,24
eye,15449,t1,1
eye,15449,t2,32
eyes,15449,t2,29
f,15449,t1,1
fall,15449,t1,22
fall,15449,t2,103
fast,15449,t2,1
feet,15449,t2,3
fence,15449,t2,4
fiddler,15449,t2,1
find,15449,t2,5
fire,15449,t2,2
fish,15449,t2,4
five,15449,t2,7
flower,15449,t2,1
fly,15449,t2,2
food,15449,t2,5
for,15449,t2,8
forty,15449,t2,1
four,15449,t2,17
frog,15449,t2,1
frying,15449,t2,1
gee,15449,t2,3
gentlemen,15449,t2,1
get,15449,t1,2
get,15449,t2,15
girl,15449,t2,2
go,15449,t1,16
go,15449,t2,72
gone,15449,t1,1
good,15449,t2,1
grape,15449,t2,1
grr,15449,t2,2
hair,15449,t1,1
hair,15449,t2,2
hand,15449,t2,1
hat,15449,t2,15
have,15449,t2,2
he,15449,t1,6
he,15449,t2,5
he's,15449,t1,1
head,15449,t2,1
help,15449,t2,4
hen,15449,t2,8
her,15449,t2,1
here,15449,t1,4
here,15449,t2,42
hey,15449,t1,7
hey,15449,t2,1
hide,15449,t2,19
high,15449,t2,11
hippo,15449,t1,2
hiya,15449,t2,33
hm,15449,t1,4
hm,15449,t2,8
hold,15449,t2,19
home,15449,t2,1
horse,15449,t2,1
hot,15449,t1,17
hot,15449,t2,18
hotdog,15449,t2,1
house,15449,t2,24
huh,15449,t1,102
huh,15449,t2,634
humpty_dumpty,15449,t2,1
i,15449,t1,22
i,15449,t2,80
ice,15449,t2,4
idea,15449,t2,4
in,15449,t1,87
in,15449,t2,380
it,15449,t1,3
it,15449,t2,10
jack,15449,t2,1
juice,15449,t1,19
juice,15449,t2,43
jump,15449,t2,2
ketchup,15449,t2,1
key,15449,t2,4
kick,15449,t2,3
knee,15449,t1,12
knee,15449,t2,64
knife,15449,t2,2
knock,15449,t2,2
laugh,15449,t2,1
leg,15449,t2,1
lid,15449,t2,1
lie,15449,t1,9
lie,15449,t2,1
like,15449,t1,1
like,15449,t2,7
lion,15449,t2,2
little,15449,t2,10
lolly,15449,t2,1
look,15449,t1,1
make,15449,t2,1
mama,15449,t1,80
mama,15449,t2,708
mama's,15449,t2,36
man,15449,t2,5
me,15449,t1,45
me,15449,t2,874
men,15449,t2,1
mhm,15449,t1,77
mhm,15449,t2,1223
mice,15449,t2,1
mick,15449,t2,1
mieow,15449,t1,3
mieow,15449,t2,4
milk,15449,t2,18
mine,15449,t2,7
mm,15449,t1,2
mm,15449,t2,7
mmmm,15449,t1,1
mmmm,15449,t2,16
mo,15449,t1,2
mo,15449,t2,4
mo's,15449,t2,1
monkey,15449,t2,1
moo,15449,t1,5
moon,15449,t2,1
more,15449,t1,31
more,15449,t2,199
morning,15449,t2,3
mouse,15449,t2,1
muffet,15449,t2,1
mum,15449,t2,5
mummie,15449,t1,4
mummy,15449,t1,14
mummy,15449,t2,108
mummy's,15449,t1,1
mummy's,15449,t2,9
my,15449,t1,1
my,15449,t2,10
nana,15449,t1,14
nana,15449,t2,17
naughty,15449,t2,39
nice,15449,t1,3
nice,15449,t2,37
night_night,15449,t2,2
nina,15449,t2,1
nine,15449,t2,2
no,15449,t1,143
no,15449,t2,1200
noise,15449,t2,10
noisy,15449,t2,8
nose,15449,t2,16
now,15449,t2,11
off,15449,t2,11
oh,15449,t1,114
oh,15449,t2,301
oink,15449,t1,1
old,15449,t2,2
on,15449,t1,196
on,15449,t2,814
one,15449,t1,10
one,15449,t2,27
ooo,15449,t1,1
oooo,15449,t2,17
orange,15449,t2,1
out,15449,t1,1
out,15449,t2,38
ow,15449,t1,1
ow,15449,t2,11
owl,15449,t1,1
oy,15449,t1,1
p,15449,t2,1
pack,15449,t2,2
paint,15449,t2,1
pan,15449,t2,1
panda,15449,t2,1
panties,15449,t2,1
park,15449,t2,2
pat,15449,t2,1
paul,15449,t2,4
pea,15449,t2,5
peas,15449,t2,13
pen,15449,t2,1
pet,15449,t2,1
peter,15449,t2,34
peter's,15449,t2,1
piece,15449,t2,17
pig,15449,t2,10
pinch,15449,t2,2
pink,15449,t2,3
pipe,15449,t2,1
pita,15449,t2,1
play,15449,t2,16
please,15449,t1,1
please,15449,t2,63
pocket,15449,t2,1
poo,15449,t1,2
poo,15449,t2,61
poppop,15449,t1,1
pull,15449,t2,1
put,15449,t2,2
rabbit,15449,t2,1
roll,15449,t2,1
run,15449,t2,4
sat,15449,t2,1
saturday,15449,t2,1
scarf,15449,t2,1
sea,15449,t2,1
seat,15449,t2,1
see,15449,t2,6
seesaw,15449,t2,3
set,15449,t2,3
she,15449,t1,6
she,15449,t2,7
sheep,15449,t2,2
shoe,15449,t1,1
shoe,15449,t2,7
shop,15449,t2,2
silly,15449,t2,2
sit,15449,t1,4
sit,15449,t2,109
six,15449,t2,7
sky,15449,t2,4
sleep,15449,t1,5
sleep,15449,t2,92
smoke,15449,t2,1
snake,15449,t2,2
snore,15449,t2,1
sock,15449,t2,3
some,15449,t1,5
some,15449,t2,3
sore,15449,t2,3
soul,15449,t2,1
soup,15449,t2,1
spider,15449,t2,18
spoon,15449,t2,1
ssh,15449,t1,7
ssh,15449,t2,4
stand,15449,t2,1
star,15449,t1,1
star,15449,t2,4
stick,15449,t2,1
stone,15449,t2,1
stop,15449,t2,7
story,15449,t2,50
stuck,15449,t1,1
stuck,15449,t2,25
tail,15449,t2,1
take,15449,t2,1
tea,15449,t1,16
tea,15449,t2,77
teas,15449,t2,1
ted,15449,t2,1
ten,15449,t2,1
thank_you,15449,t2,2
that,15449,t1,1
that,15449,t2,21
the,15449,t1,7
the,15449,t2,76
there,15449,t1,471
there,15449,t2,2065
they,15449,t2,2
this,15449,t1,2
this,15449,t2,3
three,15449,t2,3
throw,15449,t2,1
tick,15449,t2,1
tickle,15449,t2,5
tie,15449,t2,2
tiger,15449,t2,3
tired,15449,t2,4
tischoo,15449,t2,1
to,15449,t2,1
toast,15449,t2,4
tock,15449,t2,1
toe,15449,t1,1
toe,15449,t2,5
too,15449,t2,27
top,15449,t2,10
toptie,15449,t2,13
towel,15449,t2,14
tower,15449,t2,44
toy,15449,t2,3
toys,15449,t2,10
train,15449,t1,1
twittwoo,15449,t1,1
two,15449,t1,3
two,15449,t2,62
ughoh,15449,t1,8
ughoh,15449,t2,43
uhoh,15449,t1,1
um,15449,t1,3
um,15449,t2,19
up,15449,t1,1
up,15449,t2,8
walk,15449,t2,4
wall,15449,t2,1
want,15449,t2,64
way,15449,t2,11
wee,15449,t2,25
wees,15449,t2,6
wet,15449,t2,2
what,15449,t2,2
where,15449,t2,7
whey,15449,t2,1
white,15449,t2,26
whoops,15449,t1,1
wine,15449,t2,2
wipe,15449,t2,2
with,15449,t1,2
with,15449,t2,1
woofwoof,15449,t2,2
wool,15449,t2,1
wow,15449,t2,1
wrong,15449,t2,1
ya,15449,t2,1
yeah,15449,t1,172
yeah,15449,t2,148
yellow,15449,t1,1
yellow,15449,t2,4
you,15449,t1,1
you,15449,t2,14
a,15455,t1,134
a,15455,t2,560
about,15455,t2,4
achoo,15455,t2,2
actually,15455,t2,3
adam's,15455,t2,1
aeroplane,15455,t1,1
aeroplane,15455,t2,5
again,15455,t1,93
again,15455,t2,108
ah,15455,t1,13
ah,15455,t2,10
ahhah,15455,t2,4
airport,15455,t1,6
airport,15455,t2,2
alarm,15455,t2,5
alexander,15455,t2,2
all,15455,t1,12
all,15455,t2,76
all_gone,15455,t1,20
all_gone,15455,t2,9
along,15455,t2,3
always,15455,t2,1
ambulance,15455,t2,4
amy,15455,t2,4
and,15455,t1,16
and,15455,t2,107
angel,15455,t2,2
animal,15455,t1,4
animal,15455,t2,2
animals,15455,t1,2
animals,15455,t2,12
anna,15455,t1,9
anna,15455,t2,49
anna's,15455,t1,2
anna's,15455,t2,19
annie,15455,t1,2
annie,15455,t2,5
another,15455,t1,90
another,15455,t2,169
ant,15455,t2,1
any,15455,t1,19
any,15455,t2,4
anyone,15455,t2,1
apart,15455,t2,1
apple,15455,t1,10
apple,15455,t2,16
arch,15455,t1,7
are,15455,t1,1
are,15455,t2,13
arm,15455,t2,10
arms,15455,t1,1
around,15455,t1,1
asleep,15455,t1,2
asleep,15455,t2,7
at,15455,t1,3
at,15455,t2,58
ate,15455,t2,2
attic,15455,t2,1
aubergine,15455,t1,1
aubergine,15455,t2,2
aubergines,15455,t1,2
away,15455,t2,21
b,15455,t2,1
baa,15455,t1,2
baa,15455,t2,10
baa_baa_sheep,15455,t2,2
baabaa,15455,t2,3
baby,15455,t1,38
baby,15455,t2,62
baby's,15455,t1,3
baby's,15455,t2,2
back,15455,t1,43
back,15455,t2,56
backwards,15455,t2,1
bad,15455,t2,1
badge,15455,t2,1
bag,15455,t1,6
bag,15455,t2,5
bails,15455,t1,2
baker,15455,t2,1
ball,15455,t1,8
ball,15455,t2,3
balloon,15455,t2,3
balloons,15455,t1,2
balls,15455,t1,1
banana,15455,t2,1
bananas,15455,t1,1
bananas,15455,t2,1
bang,15455,t1,20
bang,15455,t2,35
banging,15455,t2,1
bank,15455,t2,3
barbara,15455,t2,1
bash,15455,t1,41
bash,15455,t2,16
bashed,15455,t2,1
bashing,15455,t1,8
bashing,15455,t2,1
bashings,15455,t2,2
basket,15455,t1,3
basket,15455,t2,12
bat,15455,t1,1
bath,15455,t1,1
be,15455,t2,11
beak,15455,t1,1
bean,15455,t2,1
beans,15455,t1,2
beans,15455,t2,8
bear,15455,t1,3
bear,15455,t2,1
bear's,15455,t2,1
beard,15455,t2,1
bears,15455,t2,2
bed,15455,t1,2
bed,15455,t2,5
bee,15455,t1,1
been,15455,t2,4
beep,15455,t1,6
beep,15455,t2,1
beepbeep,15455,t1,1
beepbeep,15455,t2,17
beetle,15455,t2,1
beginning,15455,t2,3
behind,15455,t2,1
being,15455,t2,3
bertie,15455,t2,9
better,15455,t1,6
better,15455,t2,14
bib,15455,t2,1
bicbic,15455,t1,1
bicbics,15455,t1,1
big,15455,t1,28
big,15455,t2,71
bigger,15455,t2,1
bike,15455,t1,7
bikes,15455,t2,1
billy,15455,t2,4
bin,15455,t1,2
bin,15455,t2,1
bird,15455,t2,3
bird's,15455,t2,1
birds,15455,t2,6
birthday,15455,t2,3
biscuit,15455,t2,2
bit,15455,t1,13
bit,15455,t2,22
bite,15455,t1,6
bite,15455,t2,7
biting,15455,t2,2
bits,15455,t1,1
bits,15455,t2,2
black,15455,t1,1
black,15455,t2,6
blanket,15455,t2,3
blocks,15455,t1,1
blouse,15455,t2,1
blow,15455,t1,1
blow,15455,t2,6
blue,15455,t1,37
blue,15455,t2,32
boat,15455,t1,12
boat,15455,t2,8
boat's,15455,t2,3
boats,15455,t1,4
body,15455,t2,2
boiler,15455,t2,4
boing,15455,t2,17
boko,15455,t2,2
bone,15455,t1,8
bone,15455,t2,2
bones,15455,t2,1
bonnet,15455,t2,9
bonnets,15455,t2,1
boo,15455,t2,1
book,15455,t1,23
book,15455,t2,12
book's,15455,t2,1
boring,15455,t2,3
bottle,15455,t1,2
bottle,15455,t2,6
bottom,15455,t2,10
bought,15455,t2,1
bounce,15455,t2,1
bouncy,15455,t1,3
bowl,15455,t2,2
box,15455,t1,17
box,15455,t2,39
boy,15455,t1,6
boy,15455,t2,6
braces,15455,t2,2
bramwell,15455,t2,1
bramwell_brown,15455,t2,9
break,15455,t1,1
break,15455,t2,7
breakdown,15455,t2,1
breaked,15455,t2,1
breakfast,15455,t1,3
breakfast,15455,t2,2
breaking,15455,t2,1
brek,15455,t1,1
brew,15455,t1,1
brewery,15455,t1,1
brick,15455,t1,9
brick,15455,t2,8
bricks,15455,t1,11
bricks,15455,t2,16
bridge,15455,t1,2
bridge,15455,t2,14
bring,15455,t1,2
bring,15455,t2,8
broke,15455,t1,1
broke,15455,t2,10
broken,15455,t1,66
broken,15455,t2,43
brown,15455,t1,1
brown,15455,t2,2
brumm,15455,t1,47
brumm,15455,t2,31
brummbrumm,15455,t1,1
brush,15455,t2,3
bucket,15455,t1,2
bucket,15455,t2,3
buckets,15455,t2,5
build,15455,t1,19
build,15455,t2,3
bulgie,15455,t2,3
bulgie's,15455,t2,2
bull,15455,t1,4
bull,15455,t2,13
bulldozer,15455,t2,2
bulls,15455,t2,1
bump,15455,t1,1
bump,15455,t2,21
bumped,15455,t2,15
bumpy,15455,t2,14
bun,15455,t1,2
burning,15455,t2,1
bus,15455,t1,7
bus,15455,t2,44
butterfly,15455,t2,4
buy,15455,t2,16
buzzy,15455,t2,1
by,15455,t2,1
bye,15455,t1,2
bye,15455,t2,5
byebye,15455,t1,6
byebye,15455,t2,7
c,15455,t2,1
cab,15455,t2,12
cake,15455,t1,4
cake,15455,t2,26
cakes,15455,t1,4
calculator,15455,t2,1
called,15455,t1,1
called,15455,t2,10
calling,15455,t2,1
came,15455,t2,1
camel,15455,t1,6
can,15455,t1,2
can,15455,t2,8
can't,15455,t1,1
can't,15455,t2,41
candle,15455,t2,8
candles,15455,t2,2
cap,15455,t2,2
car,15455,t1,142
car,15455,t2,96
car's,15455,t2,6
caravan,15455,t2,1
cardie,15455,t2,2
careful,15455,t2,2
carefully,15455,t2,2
carpet,15455,t1,1
carpet,15455,t2,9
carrot,15455,t2,1
carry,15455,t2,1
cars,15455,t1,6
cars,15455,t2,8
carses,15455,t2,2
castle,15455,t2,2
cat,15455,t1,8
cat,15455,t2,10
cat's,15455,t1,1
cat's,15455,t2,3
catcher,15455,t2,6
caterpillar,15455,t2,1
cats,15455,t2,1
cave,15455,t1,1
chair,15455,t1,2
chair,15455,t2,6
change,15455,t2,5
changed,15455,t2,3
changing,15455,t2,1
charlie,15455,t2,3
charlie's,15455,t2,1
cheating,15455,t1,1
cheeky,15455,t2,1
cheepcheep,15455,t1,1
cheepcheepcheep,15455,t1,1
cheese,15455,t2,1
cheesy,15455,t1,4
chew,15455,t2,1
chick,15455,t1,3
chick,15455,t2,1
chicken,15455,t1,8
chicken,15455,t2,5
chickens,15455,t2,1
chicks,15455,t2,2
children,15455,t2,1
chilly,15455,t2,1
chin,15455,t2,1
chip,15455,t2,1
chips,15455,t1,5
chips,15455,t2,12
choc,15455,t2,18
chocolate,15455,t2,4
choo,15455,t2,2
choochoo,15455,t1,1
choochoo,15455,t2,13
choose,15455,t2,4
christmas,15455,t2,1
chuff,15455,t2,1
chuffchuff,15455,t2,4
church,15455,t1,2
circle,15455,t1,5
circle,15455,t2,3
circles,15455,t2,3
clarabel,15455,t2,4
clear,15455,t2,1
clever,15455,t1,2
climb,15455,t2,4
climbing,15455,t2,4
clip,15455,t1,1
clipclop,15455,t1,1
clock,15455,t2,2
clocks,15455,t2,1
clop,15455,t1,1
close,15455,t1,2
close,15455,t2,3
clothes,15455,t2,1
cloud,15455,t1,2
cluckcluck,15455,t2,1
coach,15455,t2,2
coaches,15455,t2,9
coal,15455,t2,13
cockadoo,15455,t1,3
cockadoo,15455,t2,3
cocoa's,15455,t2,1
coffee,15455,t2,1
cold,15455,t2,11
collar,15455,t2,1
color,15455,t2,2
color's,15455,t2,1
combs,15455,t2,1
come,15455,t1,10
come,15455,t2,47
comed,15455,t2,6
coming,15455,t1,2
coming,15455,t2,29
controller,15455,t1,15
cool,15455,t2,2
corner,15455,t1,2
corner,15455,t2,4
could,15455,t2,2
couldn't,15455,t2,1
count,15455,t1,6
count,15455,t2,1
coupling,15455,t2,1
course,15455,t2,6
cow,15455,t1,33
cow,15455,t2,25
cow's,15455,t2,1
cows,15455,t1,3
cows,15455,t2,10
crane,15455,t1,3
crane,15455,t2,3
cranes,15455,t1,1
crash,15455,t1,21
crash,15455,t2,25
crawl,15455,t2,1
cream,15455,t1,12
cream,15455,t2,11
creature,15455,t1,1
crikey,15455,t2,1
crocodile,15455,t1,1
cross,15455,t2,12
crosses,15455,t2,1
crumbs,15455,t2,1
cry,15455,t1,11
cry,15455,t2,9
crying,15455,t1,8
crying,15455,t2,5
cuddle,15455,t1,2
cup,15455,t1,2
cup,15455,t2,19
cups,15455,t2,2
curtain,15455,t2,1
cushion,15455,t2,2
cushions,15455,t2,1
cut,15455,t1,2
cut,15455,t2,4
cutter,15455,t1,1
cutters,15455,t2,1
d,15455,t2,3
da,15455,t2,2
daddy,15455,t1,18
daddy,15455,t2,56
dancing,15455,t2,1
danger,15455,t2,1
dark,15455,t2,2
daughter,15455,t2,2
day,15455,t2,3
dear,15455,t1,56
dear,15455,t2,103
did,15455,t1,4
diesel,15455,t2,6
diesels,15455,t2,1
dig,15455,t2,4
digger,15455,t1,20
digger,15455,t2,9
dirty,15455,t2,4
do,15455,t1,57
do,15455,t2,98
doctor,15455,t2,4
does,15455,t2,1
dog,15455,t1,13
dog,15455,t2,9
dog's,15455,t1,1
dog's,15455,t2,2
doing,15455,t2,24
doll,15455,t1,5
doll,15455,t2,1
dolly,15455,t1,3
dolly,15455,t2,10
dolly's,15455,t2,2
dome,15455,t2,9
dome's,15455,t2,2
don't,15455,t1,4
don't,15455,t2,43
done,15455,t1,3
done,15455,t2,7
donkey,15455,t1,6
donkey,15455,t2,1
door,15455,t1,1
door,15455,t2,15
doors,15455,t1,3
doors,15455,t2,3
dot,15455,t1,1
dots,15455,t1,1
down,15455,t1,51
down,15455,t2,83
downs,15455,t2,1
draw,15455,t1,12
draw,15455,t2,9
dream,15455,t1,1
dress,15455,t1,3
dress,15455,t2,7
dried,15455,t2,1
drink,15455,t1,15
drink,15455,t2,29
drinking,15455,t2,2
drinks,15455,t2,3
drive,15455,t1,3
drive,15455,t2,19
driver,15455,t1,2
driver,15455,t2,17
driver's,15455,t2,1
driving,15455,t1,1
driving,15455,t2,12
drop,15455,t1,3
drop,15455,t2,1
dry,15455,t2,1
duck,15455,t1,5
duck,15455,t2,2
ducks,15455,t2,1
duke,15455,t2,1
dump,15455,t2,4
dumper,15455,t2,9
dumpty,15455,t2,5
dungarees,15455,t2,1
ear,15455,t1,2
ear,15455,t2,2
ears,15455,t2,6
eat,15455,t2,21
eaten,15455,t2,1
eating,15455,t1,1
eating,15455,t2,7
edge,15455,t1,5
edge,15455,t2,5
edward,15455,t2,1
eensie,15455,t2,3
egg,15455,t1,7
egg,15455,t2,9
eggs,15455,t1,3
eggs,15455,t2,12
eight,15455,t1,4
eight,15455,t2,3
elephant,15455,t1,17
elephant,15455,t2,10
elephant's,15455,t2,1
elephants,15455,t1,2
eleven,15455,t2,1
else,15455,t2,3
empty,15455,t2,1
end,15455,t2,1
engine,15455,t2,33
engine's,15455,t2,2
enough,15455,t2,7
er,15455,t1,6
er,15455,t2,3
escape,15455,t2,2
even,15455,t2,1
excellent,15455,t2,1
exciting,15455,t2,1
excuse,15455,t1,1
excuse,15455,t2,2
eye,15455,t1,1
eye,15455,t2,5
eyes,15455,t1,2
eyes,15455,t2,3
f,15455,t2,1
face,15455,t2,11
fall,15455,t1,6
fall,15455,t2,21
falling,15455,t2,3
fancy,15455,t2,3
farm,15455,t2,1
farmyard,15455,t1,1
fast,15455,t1,2
fast,15455,t2,1
faster,15455,t1,1
faster,15455,t2,1
fat_controller,15455,t1,4
fat_controller,15455,t2,1
father_christmas,15455,t2,1
feet,15455,t1,2
feet,15455,t2,10
feets,15455,t2,2
fell,15455,t2,1
fence,15455,t2,4
field,15455,t1,3
field,15455,t2,25
fields,15455,t2,8
find,15455,t1,6
find,15455,t2,61
finding,15455,t2,5
finger,15455,t2,7
finger's,15455,t2,3
fingers,15455,t2,1
finish,15455,t2,2
fire,15455,t1,2
fire,15455,t2,21
firebox,15455,t2,1
fish,15455,t1,3
fish,15455,t2,12
fishie,15455,t1,1
fit,15455,t1,9
fit,15455,t2,52
fits,15455,t1,14
fits,15455,t2,6
five,15455,t1,3
five,15455,t2,21
fix,15455,t2,9
flag,15455,t2,1
flavor,15455,t1,1
flick,15455,t2,1
floodlight,15455,t2,1
floor,15455,t2,11
flower,15455,t1,1
fly,15455,t2,2
flying,15455,t1,1
flying,15455,t2,1
food,15455,t1,2
food,15455,t2,16
foot,15455,t1,2
football,15455,t2,1
for,15455,t2,47
fork,15455,t2,2
fork's,15455,t2,2
forks,15455,t2,1
found,15455,t2,2
four,15455,t1,2
four,15455,t2,23
frame,15455,t2,1
fridge,15455,t2,11
frog,15455,t1,4
frog,15455,t2,4
front,15455,t1,1
front,15455,t2,5
funnel,15455,t2,7
